Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","6664","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","6806","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","216","Thailand","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","63069","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","216","Thailand","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","63798","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","216","Thailand","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","64488","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","216","Thailand","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","65087","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","216","Thailand","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","65559","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","871","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","899","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","933","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","967","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","996","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","217","Togo","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4992","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","217","Togo","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5124","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","217","Togo","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5259","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","217","Togo","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5398","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","217","Togo","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5540","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1272","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1278","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1284","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1290","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","220","Trinidad and Tobago","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","1297","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","222","Tunisia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","9652","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","222","Tunisia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","9750","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","222","Tunisia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","9847","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","222","Tunisia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","9947","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","222","Tunisia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","10051","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","223","Türkiye","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","64100","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","223","Türkiye","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","65022","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","223","Türkiye","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","65938","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","223","Türkiye","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","66846","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","223","Türkiye","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","67743","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4552","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","4600","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","4648","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","4697","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","213","Turkmenistan","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","4748","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","226","Uganda","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","25088","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","226","Uganda","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","25943","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","226","Uganda","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","26838","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","226","Uganda","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","27767","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","226","Uganda","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","28725","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","230","Ukraine","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","48621","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","230","Ukraine","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","48201","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","230","Ukraine","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","47807","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","230","Ukraine","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","47450","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","230","Ukraine","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","47136","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","3132","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3224","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3369","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3659","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","225","United Arab Emirates","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","4149","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","59411","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","59661","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","59929","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","60217","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","229","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","60526","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","34895","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","35806","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","36761","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","37765","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","38824","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","231","United States of America","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","287533","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","231","United States of America","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","290270","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","231","United States of America","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","292883","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","231","United States of America","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","295487","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","231","United States of America","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","298166","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","234","Uruguay","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","3327","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","234","Uruguay","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3328","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","234","Uruguay","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3325","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","234","Uruguay","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3324","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","234","Uruguay","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3325","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","25099","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","25334","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","25554","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","25784","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","26044","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","189","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","194","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","199","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","204","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","209","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","24870","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","25334","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","25797","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","26261","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","26726","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","81729","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","82548","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","83353","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","84151","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","84948","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","249","Yemen","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","18030","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","249","Yemen","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","18551","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","249","Yemen","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","19081","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","249","Yemen","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","19613","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","249","Yemen","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","20140","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","251","Zambia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","10362","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","251","Zambia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","10625","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","251","Zambia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","10895","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","251","Zambia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","11175","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","251","Zambia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","11470","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","12587","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","12641","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","12673","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","12693","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","12711","","Official data"
